500, 0.03213, 0.005
1000, 0.01846, 0.005
1500, 0.01406, 0.005
2000, 0.01258, 0.005
2500, 0.01154, 0.005
3000, 0.01069, 0.005
3500, 0.01011, 0.005
4000, 0.00948, 0.005
4500, 0.00885, 0.005
5000, 0.00867, 0.005
5500, 0.00788, 0.005
6000, 0.00820, 0.005
6500, 0.00760, 0.005
7000, 0.00715, 0.005
7500, 0.00752, 0.005
8000, 0.00758, 0.005
8500, 0.00709, 0.005
9000, 0.00692, 0.005
9500, 0.00692, 0.005
10000, 0.00651, 0.005
10500, 0.01136, 0.02
11000, 0.01001, 0.02
11500, 0.00922, 0.02
12000, 0.00897, 0.02
12500, 0.00754, 0.02
13000, 0.00853, 0.02
13500, 0.00683, 0.02
14000, 0.00676, 0.02
14500, 0.00710, 0.02
15000, 0.00715, 0.02
15500, 0.00645, 0.02
16000, 0.00648, 0.02
16500, 0.00582, 0.02
17000, 0.00574, 0.02
17500, 0.00613, 0.02
18000, 0.00563, 0.02
18500, 0.00566, 0.02
19000, 0.00515, 0.02
19500, 0.00513, 0.02
20000, 0.00553, 0.02
20500, 0.00553, 0.02
21000, 0.00516, 0.02
21500, 0.00553, 0.02
22000, 0.00552, 0.02
22500, 0.00513, 0.02
23000, 0.00518, 0.02
23500, 0.00519, 0.02
24000, 0.00453, 0.02
24500, 0.00451, 0.02
25000, 0.00478, 0.02
25500, 0.00492, 0.02
26000, 0.00446, 0.02
26500, 0.00508, 0.02
27000, 0.00477, 0.02
27500, 0.00454, 0.02
28000, 0.00489, 0.02
28500, 0.00501, 0.02
29000, 0.00472, 0.02
29500, 0.00474, 0.02
30000, 0.00443, 0.02
30500, 0.00458, 0.02
31000, 0.00461, 0.02
31500, 0.00475, 0.02
32000, 0.00456, 0.02
32500, 0.00441, 0.02
33000, 0.00411, 0.02
33500, 0.00431, 0.02
34000, 0.00446, 0.02
34500, 0.00427, 0.02
35000, 0.00403, 0.02
35500, 0.00427, 0.02
36000, 0.00429, 0.02
36500, 0.00433, 0.02
37000, 0.00417, 0.02
37500, 0.00396, 0.02
38000, 0.00409, 0.02
38500, 0.00414, 0.02
39000, 0.00411, 0.02
39500, 0.00390, 0.02
40000, 0.00423, 0.02
40500, 0.00402, 0.02
41000, 0.00386, 0.02
41500, 0.00381, 0.02
42000, 0.00402, 0.02
42500, 0.00400, 0.02
43000, 0.00383, 0.02
43500, 0.00415, 0.02
44000, 0.00386, 0.02
44500, 0.00371, 0.02
45000, 0.00363, 0.02
45500, 0.00382, 0.02
46000, 0.00379, 0.02
46500, 0.00393, 0.02
47000, 0.00398, 0.02
47500, 0.00394, 0.02
48000, 0.00361, 0.02
48500, 0.00346, 0.02
49000, 0.00333, 0.02
49500, 0.00343, 0.02
50000, 0.00388, 0.02
50500, 0.00347, 0.02
51000, 0.00362, 0.02
51500, 0.00384, 0.02
52000, 0.00376, 0.02
52500, 0.00389, 0.02
53000, 0.00384, 0.02
53500, 0.00357, 0.02
54000, 0.00354, 0.02
54500, 0.00347, 0.02
55000, 0.00372, 0.02
55500, 0.00356, 0.02
56000, 0.00346, 0.02
56500, 0.00373, 0.02
57000, 0.00329, 0.02
57500, 0.00378, 0.02
58000, 0.00354, 0.02
58500, 0.00353, 0.02
59000, 0.00368, 0.02
59500, 0.00372, 0.02
60000, 0.00345, 0.02
60500, 0.00371, 0.02
61000, 0.00315, 0.02
61500, 0.00358, 0.02
62000, 0.00373, 0.02
62500, 0.00325, 0.02
63000, 0.00354, 0.02
63500, 0.00337, 0.02
64000, 0.00367, 0.02
64500, 0.00333, 0.02
65000, 0.00357, 0.02
65500, 0.00317, 0.02
66000, 0.00333, 0.02
66500, 0.00355, 0.02
67000, 0.00349, 0.02
67500, 0.00330, 0.02
68000, 0.00336, 0.02
68500, 0.00307, 0.02
69000, 0.00349, 0.02
69500, 0.00338, 0.02
70000, 0.00370, 0.02
70500, 0.00368, 0.02
71000, 0.00358, 0.02
71500, 0.00341, 0.02
72000, 0.00312, 0.02
72500, 0.00363, 0.02
73000, 0.00350, 0.02
73500, 0.00311, 0.02
74000, 0.00291, 0.02
74500, 0.00331, 0.02
75000, 0.00334, 0.02
75500, 0.00322, 0.02
76000, 0.00335, 0.02
76500, 0.00323, 0.02
77000, 0.00312, 0.02
77500, 0.00321, 0.02
78000, 0.00308, 0.02
78500, 0.00319, 0.02
79000, 0.00331, 0.02
79500, 0.00334, 0.02
80000, 0.00323, 0.02
80500, 0.00317, 0.02
81000, 0.00343, 0.02
81500, 0.00293, 0.02
82000, 0.00315, 0.02
82500, 0.00320, 0.02
83000, 0.00298, 0.02
83500, 0.00323, 0.02
84000, 0.00291, 0.02
84500, 0.00302, 0.02
85000, 0.00311, 0.02
85500, 0.00334, 0.02
86000, 0.00311, 0.02
86500, 0.00315, 0.02
87000, 0.00329, 0.02
87500, 0.00292, 0.02
88000, 0.00297, 0.02
88500, 0.00335, 0.02
89000, 0.00289, 0.02
89500, 0.00314, 0.02
90000, 0.00308, 0.02
90500, 0.00311, 0.02
91000, 0.00295, 0.02
91500, 0.00307, 0.02
92000, 0.00307, 0.02
92500, 0.00287, 0.02
93000, 0.00349, 0.02
93500, 0.00299, 0.02
94000, 0.00304, 0.02
94500, 0.00318, 0.02
95000, 0.00323, 0.02
95500, 0.00312, 0.02
96000, 0.00289, 0.02
96500, 0.00285, 0.02
97000, 0.00287, 0.02
97500, 0.00285, 0.02
98000, 0.00283, 0.02
98500, 0.00298, 0.02
99000, 0.00284, 0.02
99500, 0.00299, 0.02
100000, 0.00290, 0.02
